gameid,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10
1002390351,Middle,Bjergsen,Team SoloMid,Corki,Ezreal,Galio,Janna,Cassiopeia,LeBlanc,34.3,1,4,0,4,8,4,1,0,0,0,0,0,0,15.12308333,0.116618076,0.058309038,0.349854227,0,16.73465,3,0,0,0,0,0,0,0,0,0,1.0,-1.0,1,18.05238333,1,1,9,2,1.0,24.96383333,1,0,22767,663.7609329,0.412707333,0.26566031,15,0.437317784,0.112781955,9,0.262390671,4,4, , ,15847,332.1714286,13433,0.079975225,335,22,9,6,10.40816327,3448,3465,-17,5441,5423,18,4943,5197,-254
1002390351,ADC,Doublelift,Team SoloMid,Tristana,Ezreal,Galio,Janna,Cassiopeia,LeBlanc,34.3,1,3,0,3,8,4,1,1,0,0,0,0,0,15.12308333,0.087463557,0.058309038,0.349854227,0,16.73465,3,0,0,0,0,0,0,0,0,0,1.0,-1.0,1,18.05238333,1,1,9,2,1.0,24.96383333,1,0,11363,331.28279879999997,0.205982054,0.235884665,20,0.5830903789999999,0.15037594,17,0.495626822,8,8, , ,14570,294.94110789999996,12100,-0.062062062,318,19,4,2,9.825072886000001,3306,3219,87,5161,5034,127,3255,3154,101
1002390351,Support,Biofrost,Team SoloMid,Rakan,Ezreal,Galio,Janna,Cassiopeia,LeBlanc,34.3,1,0,1,7,8,4,0,0,0,0,0,0,0,15.12308333,0.0,0.0,0.349854227,0,16.73465,3,0,1,0,0,1,0,0,0,0,1.0,-1.0,1,18.05238333,1,1,9,2,1.0,24.96383333,1,0,3666,106.8804665,0.06645518,0.124616554,40,1.1661807579999999,0.30075188,9,0.262390671,7,7, , ,9798,155.8157434,7625,-0.07266982599999999,14,1,0,0,0.437317784,2094,2081,13,3161,3146,15,2765,2889,-124
1002390351,Top,957,Team WE,Shen,Kalista,Jarvan IV,Lulu,Gnar,Ryze,34.3,0,0,1,2,4,8,0,0,0,0,0,1,0,15.12308333,0.0,0.029154519,0.349854227,0,16.73465,0,3,0,1,0,0,0,0,0,0,0.0,-1.0,0,18.05238333,0,0,2,9,0.0,24.96383333,0,1,10885,317.34693880000003,0.212137748,0.18764144,16,0.466472303,0.153846154,2,0.058309038,1,1, , ,10712,182.46297380000001,9725,-0.341151386,282,0,0,0,8.221574344,3076,3194,-118,4754,5178,-424,4493,4582,-89
1002390351,Jungle,Condi,Team WE,Sejuani,Kalista,Jarvan IV,Lulu,Gnar,Ryze,34.3,0,0,1,4,4,8,0,0,0,0,0,1,0,15.12308333,0.0,0.0,0.349854227,0,16.73465,0,3,0,1,0,0,0,0,0,0,0.0,-1.0,0,18.05238333,0,0,2,9,0.0,24.96383333,0,1,5292,154.28571430000002,0.10313578,0.151033478,32,0.932944606,0.307692308,19,0.55393586,9,10, , ,9491,146.8653061,8900,-0.019471488000000002,27,100,76,1,3.702623907,2641,2810,-169,3878,4131,-253,2871,2899,-28
1002390351,Middle,xiye,Team WE,Syndra,Kalista,Jarvan IV,Lulu,Gnar,Ryze,34.3,0,2,3,2,4,8,0,0,0,0,1,0,0,15.12308333,0.058309038,0.116618076,0.349854227,0,16.73465,0,3,0,0,0,0,0,0,0,0,0.0,-1.0,0,18.05238333,0,0,2,9,0.0,24.96383333,0,1,14097,410.99125360000005,0.274736411,0.262206552,10,0.29154519,0.096153846,6,0.174927114,6,6, , ,13199,254.9702624,12400,-0.079975225,333,11,6,3,10.02915452,3465,3448,17,5423,5441,-18,5197,4943,254
1002390351,ADC,Mystic,Team WE,Xayah,Kalista,Jarvan IV,Lulu,Gnar,Ryze,34.3,0,2,1,1,4,8,0,0,0,0,0,0,0,15.12308333,0.058309038,0.087463557,0.349854227,0,16.73465,0,3,0,0,0,0,0,0,0,0,0.0,-1.0,0,18.05238333,0,0,2,9,0.0,24.96383333,0,1,20292,591.6034985,0.395470757,0.280675433,13,0.379008746,0.125,14,0.408163265,1,1, , ,13815,272.9294461,12875,0.062062062,356,14,9,0,10.78717201,3219,3306,-87,5034,5161,-127,3154,3255,-101
1002390351,Support,Ben,Team WE,Taric,Kalista,Jarvan IV,Lulu,Gnar,Ryze,34.3,0,0,2,4,4,8,0,0,0,0,0,1,0,15.12308333,0.0,0.0,0.349854227,0,16.73465,0,3,0,1,0,0,0,0,0,0,0.0,-1.0,0,18.05238333,0,0,2,9,0.0,24.96383333,0,1,745,21.72011662,0.014519304,0.118443097,33,0.962099125,0.317307692,13,0.379008746,8,8, , ,8404,115.17434399999999,8200,0.07266982599999999,16,0,0,0,0.466472303,2081,2094,-13,3146,3161,-15,2889,2765,124
1002390361,Top,MMD,Flash Wolves,Cho'gath,Blitzcrank,Jarvan IV,Gnar,Jayce,Galio,46.78333333,0,0,3,0,0,12,0,0,0,0,0,0,0,8.754933333,0.0,0.021375134,0.256501603,0,10.87248333,3,2,1,0,1,0,0,0,0,0,1.0,-1.0,1,17.35401667,1,0,5,10,0.0,29.13806667,0,3,10910,233.20270750000003,0.131357157,0.157093052,26,0.555753473,0.151162791,8,0.17100106899999998,4,4, , ,13200,154.2968294,12800,-0.48967551600000003,294,8,4,0,6.455290346,2995,3209,-214,4838,5212,-374,4489,4640,-151
1002390361,Jungle,Karsa,Flash Wolves,Gragas,Blitzcrank,Jarvan IV,Gnar,Jayce,Galio,46.78333333,0,0,4,0,0,12,0,0,0,0,0,0,0,8.754933333,0.0,0.042750267,0.256501603,1,10.87248333,3,2,1,1,0,0,0,1,0,1,1.0,-1.0,1,17.35401667,1,0,5,10,0.0,29.13806667,0,3,7122,152.2337015,0.085749374,0.157702402,60,1.282508016,0.348837209,18,0.384752405,19,21, , ,13228,154.8953331,12975,-0.10237660000000001,68,135,88,1,4.33915212,3131,3313,-182,4418,4788,-370,3690,3915,-225
1002390361,Middle,Maple,Flash Wolves,Corki,Blitzcrank,Jarvan IV,Gnar,Jayce,Galio,46.78333333,0,0,2,0,0,12,0,0,0,0,0,0,1,8.754933333,0.0,0.085500534,0.256501603,0,10.87248333,3,2,0,0,0,0,0,0,0,0,1.0,-1.0,1,17.35401667,1,0,5,10,0.0,29.13806667,0,3,30414,650.1033131,0.366186669,0.264425709,29,0.619878874,0.16860465100000002,9,0.192376202,8,8, , ,18132,259.71898819999996,16333,-0.128451931,445,19,15,3,9.918061988,3385,3646,-261,5394,5637,-243,4467,5044,-577
1002390361,ADC,Betty,Flash Wolves,Jinx,Blitzcrank,Jarvan IV,Gnar,Jayce,Galio,46.78333333,0,0,2,0,0,12,0,0,0,0,0,0,0,8.754933333,0.0,0.10687566800000001,0.256501603,0,10.87248333,3,2,1,0,0,0,1,0,0,0,1.0,-1.0,1,17.35401667,1,0,5,10,0.0,29.13806667,0,3,31269,668.3790524,0.376480929,0.290105461,14,0.29925187,0.081395349,20,0.42750267200000003,4,5, , ,19312,284.94164589999997,17775,0.029978587,502,31,22,0,11.39294621,3387,3174,213,5307,4982,325,3066,3124,-58
1002390361,Support,SwordArT,Flash Wolves,Lulu,Blitzcrank,Jarvan IV,Gnar,Jayce,Galio,46.78333333,0,0,1,0,0,12,0,0,0,0,0,0,0,8.754933333,0.0,0.0,0.256501603,0,10.87248333,3,2,0,0,0,0,0,0,0,0,1.0,-1.0,1,17.35401667,1,0,5,10,0.0,29.13806667,0,3,3341,71.41432134,0.040225872,0.130673375,43,0.919130745,0.25,8,0.17100106899999998,11,14, , ,11986,128.3474172,10800,-0.186778594,10,0,0,0,0.21375133600000001,2074,2272,-198,3074,3477,-403,2944,2859,85
1002390361,Top,Alphari,Misfits,Trundle,Kalista,Rakan,Tristana,Cassiopeia,LeBlanc,46.78333333,1,1,0,9,12,0,0,0,0,0,0,0,0,8.754933333,0.021375134,0.0,0.256501603,0,10.87248333,2,3,0,1,0,0,0,0,0,0,0.0,-1.0,0,17.35401667,0,1,10,5,1.0,29.13806667,3,0,16833,359.8076238,0.194120903,0.231598941,28,0.598503741,0.15819209,11,0.23512647,4,4, , ,20882,318.50060560000003,21100,0.48967551600000003,477,16,1,5,10.53794086,3209,2995,214,5212,4838,374,4640,4489,151
1002390361,Jungle,Maxlore,Misfits,Sejuani,Kalista,Rakan,Tristana,Cassiopeia,LeBlanc,46.78333333,1,2,0,7,12,0,0,0,0,0,0,1,0,8.754933333,0.042750267,0.0,0.256501603,0,10.87248333,2,3,1,1,0,0,1,0,1,0,0.0,-1.0,0,17.35401667,0,1,10,5,1.0,29.13806667,3,0,10742,229.6116851,0.123878497,0.162246027,54,1.154257214,0.305084746,13,0.277876737,17,19, , ,16420,223.1247595,14375,0.10237660000000001,42,168,108,12,4.488778055,3313,3131,182,4788,4418,370,3915,3690,225
1002390361,Middle,PowerOfEvil,Misfits,Orianna,Kalista,Rakan,Tristana,Cassiopeia,LeBlanc,46.78333333,1,4,0,7,12,0,0,0,0,0,1,0,0,8.754933333,0.085500534,0.0,0.256501603,0,10.87248333,2,3,0,0,0,0,0,0,0,0,0.0,-1.0,0,17.35401667,0,1,10,5,1.0,29.13806667,3,0,25695,549.2340577000001,0.296318934,0.226469747,18,0.384752405,0.101694915,11,0.23512647,7,7, , ,20552,311.4468115,18575,0.128451931,407,42,23,10,9.597434984,3646,3385,261,5637,5394,243,5044,4467,577
1002390361,ADC,Hans Sama,Misfits,Kog'Maw,Kalista,Rakan,Tristana,Cassiopeia,LeBlanc,46.78333333,1,5,0,5,12,0,0,0,0,0,0,0,0,8.754933333,0.10687566800000001,0.0,0.256501603,0,10.87248333,2,3,0,1,0,0,0,0,0,0,0.0,-1.0,0,17.35401667,0,1,10,5,1.0,29.13806667,3,0,31607,675.6038474999999,0.364497082,0.229982467,11,0.23512647,0.062146892999999995,22,0.470252939,4,6, , ,20778,316.2775917,17250,-0.029978587,418,19,6,5,9.340933381000001,3174,3387,-213,4982,5307,-325,3124,3066,58
1002390361,Support,IgNar,Misfits,Janna,Kalista,Rakan,Tristana,Cassiopeia,LeBlanc,46.78333333,1,0,0,10,12,0,0,0,0,0,0,0,0,8.754933333,0.0,0.0,0.256501603,0,10.87248333,2,3,0,0,0,0,0,0,0,0,0.0,-1.0,0,17.35401667,0,1,10,5,1.0,29.13806667,3,0,1837,39.26612041,0.021184584,0.149702818,66,1.4107588169999998,0.372881356,17,0.363377271,19,21, , ,15613,205.8750267,13025,0.186778594,18,0,0,0,0.384752405,2272,2074,198,3477,3074,403,2859,2944,-85
1002390376,Top,Expect,G2 Esports,Trundle,Ezreal,Rakan,Jarvan IV,Galio,Syndra,32.05,1,1,0,6,8,0,0,0,0,0,1,0,0,9.564466667,0.031201247999999997,0.0,0.24960998399999998,0,16.48806667,2,1,0,1,0,0,0,0,0,0,1.0,-1.0,1,10.16955,1,1,8,0,1.0,30.11161667,1,0,11087,345.92823710000005,0.173462044,0.227365947,19,0.5928237129999999,0.159663866,9,0.28081123199999997,4,5, , ,14085,309.10702030000004,14155,0.332440783,291,28,8,4,9.953198128,3882,3093,789,6184,4842,1342,5169,4402,767
1002390376,Jungle,Trick,G2 Esports,Gragas,Ezreal,Rakan,Jarvan IV,Galio,Syndra,32.05,1,0,0,5,8,0,0,0,0,0,0,0,0,9.564466667,0.0,0.0,0.24960998399999998,1,16.48806667,2,1,2,0,0,1,0,1,0,0,1.0,-1.0,1,10.16955,1,1,8,0,1.0,30.11161667,1,0,7862,245.3042122,0.123005194,0.141439994,28,0.873634945,0.235294118,9,0.28081123199999997,6,7, , ,10341,192.2895476,9525,0.099173554,9,138,94,3,4.586583463,2740,3142,-402,4510,4587,-77,2831,3637,-806
1002390376,Middle,Perkz,G2 Esports,Ryze,Ezreal,Rakan,Jarvan IV,Galio,Syndra,32.05,1,1,0,4,8,0,0,0,0,0,0,1,0,9.564466667,0.031201247999999997,0.0,0.24960998399999998,0,16.48806667,2,1,0,0,0,0,0,0,0,0,1.0,-1.0,1,10.16955,1,1,8,0,1.0,30.11161667,1,0,19848,619.2823712999999,0.310532574,0.229408525,20,0.624024961,0.16806722699999999,8,0.24960998399999998,9,9, , ,14174,311.8839314,11225,0.099602525,347,14,4,8,11.26365055,3583,3343,240,5863,5280,583,5160,5014,146
1002390376,ADC,Zven,G2 Esports,Tristana,Ezreal,Rakan,Jarvan IV,Galio,Syndra,32.05,1,4,0,3,8,0,1,0,0,0,0,0,0,9.564466667,0.12480499199999999,0.0,0.24960998399999998,0,16.48806667,2,1,0,0,0,0,0,0,0,0,1.0,-1.0,1,10.16955,1,1,8,0,1.0,30.11161667,1,0,23198,723.8065522999999,0.362945115,0.251945727,16,0.499219969,0.134453782,15,0.468018721,5,5, , ,15156,342.52355689999996,13175,0.060203284,334,6,2,2,10.60842434,3346,3071,275,5720,4879,841,3182,2995,187
1002390376,Support,Mithy,G2 Esports,Lulu,Ezreal,Rakan,Jarvan IV,Galio,Syndra,32.05,1,2,0,5,8,0,0,0,0,0,0,0,0,9.564466667,0.062402495999999995,0.0,0.24960998399999998,0,16.48806667,2,1,0,0,0,0,0,0,0,0,1.0,-1.0,1,10.16955,1,1,8,0,1.0,30.11161667,1,0,1921,59.937597499999995,0.030055072,0.149839807,36,1.12324493,0.302521008,8,0.24960998399999998,10,10, , ,10707,203.7092044,9200,0.20689655199999998,14,0,0,0,0.43681747299999996,2454,2380,74,3813,3583,230,3009,2962,47
1002390376,Top,Thaldrin,Fenerbahce Esports,Cho'gath,Kalista,Alistar,Xayah,Shen,Gnar,32.05,0,0,3,0,0,8,0,0,0,0,0,0,1,9.564466667,0.0,0.031201247999999997,0.24960998399999998,0,16.48806667,1,2,1,0,1,0,0,0,0,0,0.0,-1.0,0,10.16955,0,0,0,8,0.0,30.11161667,0,1,7957,248.2683307,0.241743886,0.219560655,18,0.561622465,0.163636364,2,0.062402495999999995,4,4, , ,10309,191.29110759999998,10120,-0.332440783,265,22,5,0,8.95475819,3093,3882,-789,4842,6184,-1342,4402,5169,-767
1002390376,Jungle,Crash,Fenerbahce Esports,Sejuani,Kalista,Alistar,Xayah,Shen,Gnar,32.05,0,0,3,0,0,8,0,0,0,0,0,0,0,9.564466667,0.0,0.0,0.24960998399999998,0,16.48806667,1,2,0,2,0,0,0,0,0,0,0.0,-1.0,0,10.16955,0,0,0,8,0.0,30.11161667,0,1,3100,96.72386895,0.094181984,0.157999384,31,0.96723869,0.281818182,20,0.624024961,10,11, , ,8590,137.6561622,8625,-0.099173554,25,111,75,1,4.243369735,3142,2740,402,4587,4510,77,3637,2831,806
1002390376,Middle,Frozen,Fenerbahce Esports,Cassiopeia,Kalista,Alistar,Xayah,Shen,Gnar,32.05,0,0,0,0,0,8,0,0,0,0,0,0,0,9.564466667,0.0,0.031201247999999997,0.24960998399999998,0,16.48806667,1,2,0,0,0,0,0,0,0,0,0.0,-1.0,0,10.16955,0,0,0,8,0.0,30.11161667,0,1,10492,327.3634945,0.318760444,0.232453068,16,0.499219969,0.145454545,5,0.15600624,7,7, , ,10669,202.52355690000002,10160,-0.099602525,289,12,3,0,9.391575663,3343,3583,-240,5280,5863,-583,5014,5160,-146
1002390376,ADC,Padden,Fenerbahce Esports,Kog'Maw,Kalista,Alistar,Xayah,Shen,Gnar,32.05,0,0,1,0,0,8,0,0,0,0,0,0,0,9.564466667,0.0,0.12480499199999999,0.24960998399999998,0,16.48806667,1,2,0,0,0,0,0,0,0,0,0.0,-1.0,0,10.16955,0,0,0,8,0.0,30.11161667,0,1,9798,305.7098284,0.297675832,0.267584893,8,0.24960998399999998,0.072727273,5,0.15600624,1,1, , ,11650,233.1319813,12405,-0.060203284,304,20,20,0,10.10920437,3071,3346,-275,4879,5720,-841,2995,3182,-187
1002390376,Support,Japone,Fenerbahce Esports,Janna,Kalista,Alistar,Xayah,Shen,Gnar,32.05,0,0,1,0,0,8,0,0,0,0,0,0,0,9.564466667,0.0,0.062402495999999995,0.24960998399999998,0,16.48806667,1,2,0,0,0,0,0,0,0,0,0.0,-1.0,0,10.16955,0,0,0,8,0.0,30.11161667,0,1,1568,48.92355694,0.047637855,0.122402,37,1.154446178,0.336363636,9,0.28081123199999997,7,9, , ,7596,106.64212169999999,7475,-0.20689655199999998,44,0,0,0,1.3728549140000001,2380,2454,-74,3583,3813,-230,2962,3009,-47
1002390388,Top,CuVee,Samsung Galaxy,Maokai,Kog'Maw,Rek'Sai,Lulu,Kassadin,Cho'gath,27.56666667,0,0,3,0,0,11,0,0,0,0,0,0,1,9.9166,0.0,0.036275695,0.399032648,0,12.59686667,0,3,0,0,0,0,0,0,0,0,0.0,-1.0,0,10.13383333,0,0,2,8,0.0,25.3802,0,1,5701,206.8077388,0.355645664,0.21393954,15,0.544135429,0.17857142899999998,5,0.181378476,4,4, , ,9308,205.9966143,8850,0.046834345,260,0,0,0,9.431680774,2956,3216,-260,4701,4884,-183,4165,4615,-450
1002390388,Jungle,Ambition,Samsung Galaxy,Sejuani,Kog'Maw,Rek'Sai,Lulu,Kassadin,Cho'gath,27.56666667,0,0,2,0,0,11,0,0,0,0,0,0,0,9.9166,0.0,0.036275695,0.399032648,0,12.59686667,0,3,0,3,0,0,0,0,0,0,0.0,-1.0,0,10.13383333,0,0,2,8,0.0,25.3802,0,1,2555,92.68440145,0.159388646,0.181238133,23,0.834340992,0.27380952399999997,8,0.290205562,4,5, , ,8440,174.5093108,7025,-0.041811847,31,135,75,0,6.021765417,2728,2734,-6,4174,4767,-593,3152,2863,289
1002390388,Middle,Crown,Samsung Galaxy,Ryze,Kog'Maw,Rek'Sai,Lulu,Kassadin,Cho'gath,27.56666667,0,0,1,0,0,11,0,0,0,0,0,0,0,9.9166,0.0,0.10882708599999999,0.399032648,0,12.59686667,0,3,0,0,0,0,0,0,0,0,0.0,-1.0,0,10.13383333,0,0,2,8,0.0,25.3802,0,1,3545,128.59733980000001,0.221147848,0.233906989,10,0.362756953,0.11904761900000001,2,0.07255139099999999,5,5, , ,9838,225.22273280000002,9060,-0.18935798199999998,252,10,10,0,9.504232164,3279,3348,-69,5263,5472,-209,4852,4930,-78
1002390388,ADC,Ruler,Samsung Galaxy,Twitch,Kog'Maw,Rek'Sai,Lulu,Kassadin,Cho'gath,27.56666667,0,0,2,0,0,11,0,0,0,0,0,0,0,9.9166,0.0,0.21765417199999998,0.399032648,0,12.59686667,0,3,0,0,0,0,0,0,0,0,0.0,-1.0,0,10.13383333,0,0,2,8,0.0,25.3802,0,1,2701,97.98065296,0.168496569,0.24019862,10,0.362756953,0.11904761900000001,11,0.399032648,4,5, , ,10005,231.2807739,9775,-0.18139534899999998,233,13,12,1,8.92382104,3123,3544,-421,5105,6023,-918,3177,3081,96
1002390388,Support,CoreJJ,Samsung Galaxy,Rakan,Kog'Maw,Rek'Sai,Lulu,Kassadin,Cho'gath,27.56666667,0,0,3,0,0,11,0,0,0,0,0,0,0,9.9166,0.0,0.0,0.399032648,0,12.59686667,0,3,0,0,0,0,0,0,0,0,0.0,-1.0,0,10.13383333,0,0,2,8,0.0,25.3802,0,1,1528,55.42926239,0.095321273,0.130716718,26,0.943168077,0.30952381,10,0.362756953,5,9, , ,7099,125.8636034,6775,-0.10157618199999999,51,0,0,0,1.850060459,2360,2440,-80,3571,4122,-551,2772,2932,-160
1002390388,Top,Letme,Royal Never Give Up,Galio,Xayah,Kalista,Gragas,Gnar,Trundle,27.56666667,1,1,0,7,11,0,0,0,0,0,0,1,0,9.9166,0.036275695,0.0,0.399032648,0,12.59686667,3,0,0,0,0,0,0,0,0,0,1.0,-1.0,1,10.13383333,1,1,8,2,1.0,25.3802,1,0,7774,282.00725510000007,0.17650932,0.166222022,12,0.435308343,0.129032258,2,0.07255139099999999,3,3, , ,9820,224.56977030000002,8445,-0.046834345,203,3,1,0,7.472793229,3216,2956,260,4884,4701,183,4615,4165,450
1002390388,Jungle,Mlxg,Royal Never Give Up,Jarvan IV,Xayah,Kalista,Gragas,Gnar,Trundle,27.56666667,1,1,0,9,11,0,0,0,0,0,0,1,0,9.9166,0.036275695,0.0,0.399032648,1,12.59686667,3,0,3,0,1,1,0,1,0,0,1.0,-1.0,1,10.13383333,1,1,8,2,1.0,25.3802,1,0,6039,219.0689238,0.137116,0.161576878,23,0.834340992,0.247311828,14,0.507859734,6,6, , ,9647,218.294075,7325,0.041811847,20,85,55,7,3.808948005,2734,2728,6,4767,4174,593,2863,3152,-289
1002390388,Middle,Xiaohu,Royal Never Give Up,Syndra,Xayah,Kalista,Gragas,Gnar,Trundle,27.56666667,1,3,0,6,11,0,1,0,0,0,0,0,0,9.9166,0.10882708599999999,0.0,0.399032648,0,12.59686667,3,0,0,0,0,0,0,0,0,0,1.0,-1.0,1,10.13383333,1,1,8,2,1.0,25.3802,1,0,11547,418.8754534,0.262175601,0.240571165,11,0.399032648,0.11827957,9,0.326481258,7,9, , ,12589,325.0171705,10955,0.18935798199999998,290,5,4,1,10.70133011,3348,3279,69,5472,5263,209,4930,4852,78
1002390388,ADC,Uzi,Royal Never Give Up,Tristana,Xayah,Kalista,Gragas,Gnar,Trundle,27.56666667,1,6,0,4,11,0,1,1,0,0,1,0,0,9.9166,0.21765417199999998,0.0,0.399032648,0,12.59686667,3,0,0,0,0,0,0,0,0,0,1.0,-1.0,1,10.13383333,1,1,8,2,1.0,25.3802,1,0,16764,608.1257557,0.380628023,0.273114018,12,0.435308343,0.129032258,9,0.326481258,3,3, , ,13801,368.9833132,11725,0.18139534899999998,274,27,16,0,10.91898428,3544,3123,421,6023,5105,918,3081,3177,-96
1002390388,Support,Ming,Royal Never Give Up,Janna,Xayah,Kalista,Gragas,Gnar,Trundle,27.56666667,1,0,0,11,11,0,0,0,0,0,0,1,0,9.9166,0.0,0.0,0.399032648,0,12.59686667,3,0,0,0,0,0,0,0,0,0,1.0,-1.0,1,10.13383333,1,1,8,2,1.0,25.3802,1,0,1919,69.61305925,0.043571056,0.158515917,35,1.269649335,0.376344086,8,0.290205562,10,10, , ,9533,214.1586457,7500,0.10157618199999999,8,0,0,0,0.290205562,2440,2360,80,4122,3571,551,2932,2772,160
1002390407,Top,Huni,SK Telecom T1,Cho'gath,Galio,Rakan,Renekton,Gnar,Trundle,39.36666667,1,2,1,5,9,5,0,0,0,0,0,0,0,8.625983332999999,0.050804403,0.0,0.35563082100000004,0,11.19646667,4,1,3,0,1,0,0,2,0,0,0.0,-1.0,0,10.7489,0,0,8,6,0.0,32.21165,0,1,20213,513.4546994,0.280338964,0.21391499,5,0.127011008,0.039370079,10,0.254022015,1,1, , ,15432,263.1241321,12425,0.055842813,324,28,10,5,8.941574936,3274,3133,141,5550,4725,825,4506,4441,65
1002390407,Jungle,Peanut,SK Telecom T1,Sejuani,Galio,Rakan,Renekton,Gnar,Trundle,39.36666667,1,1,2,7,9,5,0,0,0,0,0,0,0,8.625983332999999,0.025402202000000002,0.050804403,0.35563082100000004,0,11.19646667,4,1,0,1,0,0,0,0,1,0,0.0,-1.0,0,10.7489,0,0,8,6,0.0,32.21165,0,1,8181,207.81541069999997,0.113464259,0.155078827,34,0.863674852,0.267716535,20,0.50804403,8,8, , ,12583,190.75325990000002,10650,-0.096089385,44,102,76,7,3.708721423,2596,2572,24,4110,4543,-433,2680,3123,-443
1002390407,Middle,Faker,SK Telecom T1,Fizz,Galio,Rakan,Renekton,Gnar,Trundle,39.36666667,1,3,0,5,9,5,0,0,0,0,0,0,0,8.625983332999999,0.076206605,0.050804403,0.35563082100000004,0,11.19646667,4,1,0,0,0,0,0,0,0,0,0.0,-1.0,0,10.7489,0,0,8,6,0.0,32.21165,0,1,17721,450.1524132,0.245776816,0.210300975,20,0.50804403,0.157480315,12,0.304826418,2,2, , ,15257,258.67874680000006,13400,-0.077130045,323,8,4,3,8.408128704,2723,3243,-520,4954,5371,-417,4209,4130,79
1002390407,ADC,Bang,SK Telecom T1,Twitch,Galio,Rakan,Renekton,Gnar,Trundle,39.36666667,1,3,0,3,9,5,1,1,0,0,0,0,0,8.625983332999999,0.076206605,0.025402202000000002,0.35563082100000004,0,11.19646667,4,1,0,0,0,0,0,0,0,0,0.0,-1.0,0,10.7489,0,0,8,6,0.0,32.21165,0,1,22823,579.7544454,0.316537683,0.264841624,18,0.45723962700000004,0.14173228300000001,9,0.22861981399999998,3,3, , ,17898,325.765961,15825,0.004750594,395,28,16,2,10.74513124,3243,3043,200,5098,5008,90,3279,3091,188
1002390407,Support,Wolf,SK Telecom T1,Lulu,Galio,Rakan,Renekton,Gnar,Trundle,39.36666667,1,0,2,6,9,5,0,0,0,0,0,0,1,8.625983332999999,0.0,0.0,0.35563082100000004,0,11.19646667,4,1,0,0,0,0,0,0,0,0,0.0,-1.0,0,10.7489,0,0,8,6,0.0,32.21165,0,1,3164,80.37256562,0.043882278,0.155863584,50,1.270110076,0.39370078700000005,11,0.279424217,9,12, , ,12621,191.7185436,10350,-0.030915577000000003,53,0,0,0,1.346316681,2411,2345,66,3728,3783,-55,2157,2577,-420
1002390407,Top,Ziv,AHQ e-Sports Club,Maokai,Kalista,Jarvan IV,LeBlanc,Cassiopeia,Kassadin,39.36666667,0,0,3,3,5,9,0,0,0,0,0,0,0,8.625983332999999,0.0,0.050804403,0.35563082100000004,0,11.19646667,1,4,0,3,0,0,0,0,0,0,1.0,-1.0,1,10.7489,1,1,6,8,1.0,32.21165,1,0,16259,413.01439460000006,0.229945692,0.168695295,20,0.50804403,0.15625,4,0.101608806,2,2, , ,11800,170.8633362,11750,-0.055842813,240,2,0,0,6.147332769,3133,3274,-141,4725,5550,-825,4441,4506,-65
1002390407,Jungle,Mountain,AHQ e-Sports Club,Gragas,Kalista,Jarvan IV,LeBlanc,Cassiopeia,Kassadin,39.36666667,0,2,2,2,5,9,0,0,0,0,0,0,0,8.625983332999999,0.050804403,0.025402202000000002,0.35563082100000004,1,11.19646667,1,4,1,0,1,0,0,0,0,1,1.0,-1.0,1,10.7489,1,1,6,8,1.0,32.21165,1,0,6310,160.2878916,0.089240256,0.168594975,27,0.685859441,0.2109375,14,0.35563082100000004,7,7, , ,11796,170.76172730000002,11725,0.096089385,37,129,78,9,4.216765453,2572,2596,-24,4543,4110,433,3123,2680,443
1002390407,Middle,Chawy,AHQ e-Sports Club,Syndra,Kalista,Jarvan IV,LeBlanc,Cassiopeia,Kassadin,39.36666667,0,2,1,2,5,9,0,0,0,0,1,0,0,8.625983332999999,0.050804403,0.076206605,0.35563082100000004,0,11.19646667,1,4,0,0,0,0,0,0,0,0,1.0,-1.0,1,10.7489,1,1,6,8,1.0,32.21165,1,0,18700,475.02116849999993,0.264467953,0.231796271,11,0.279424217,0.0859375,16,0.406435224,5,5, , ,14316,234.77527519999998,14475,0.077130045,302,21,14,3,8.204911092,3243,2723,520,5371,4954,417,4130,4209,-79
